,Observed,Predicted
1981-09-13,,0.9452688
1981-09-14,,0.9390273
1981-09-15,,0.8477412
1981-09-16,,0.7592746
1981-09-17,,0.7241942
1981-09-18,,0.6465348
1981-09-19,,0.5903541
1981-09-20,,0.5776231
1981-09-21,,0.55033183
1981-09-22,,0.5237357
1981-09-23,,0.4893304
1981-09-24,,0.44817972
1981-09-25,,0.4213348
1981-09-26,,0.39250314
1981-09-27,,0.43955445
1981-09-28,,0.4897821
1981-09-29,,0.4981563
1981-09-30,,0.47198856
1981-10-01,,0.46634462
1981-10-02,,0.5508209
1981-10-03,,0.5969436
1981-10-04,,0.63293433
1981-10-05,,0.62418085
1981-10-06,,0.6596446
1981-10-07,,0.87334776
1981-10-08,,1.1031139
1981-10-09,,1.2165164
1981-10-10,,1.182512
1981-10-11,,1.1177274
1981-10-12,,1.0111369
1981-10-13,,0.92281276
1981-10-14,,0.8382906
1981-10-15,,0.7768374
1981-10-16,,0.7497022
1981-10-17,,0.7178118
1981-10-18,,0.78735536
1981-10-19,,1.0261924
1981-10-20,,1.1106296
1981-10-21,,1.137467
1981-10-22,,1.0765514
1981-10-23,,1.0121543
1981-10-24,,0.95672756
1981-10-25,,0.8915092
1981-10-26,,0.84310067
1981-10-27,,0.7997198
1981-10-28,,0.7438775
1981-10-29,,0.7025483
1981-10-30,,0.6657092
1981-10-31,,0.62968034
1981-11-01,,0.5992706
1981-11-02,,0.5599573
1981-11-03,,0.52001673
1981-11-04,,0.4991972
1981-11-05,,0.4743655
1981-11-06,,0.44724348
1981-11-07,,0.4298256
1981-11-08,,0.41453874
1981-11-09,,0.3962297
1981-11-10,,0.3760596
1981-11-11,,0.36045927
1981-11-12,,0.3382495
1981-11-13,,0.33088735
1981-11-14,,0.31860575
1981-11-15,,0.305695
1981-11-16,,0.29230678
1981-11-17,,0.29110524
1981-11-18,,0.29547575
1981-11-19,,0.29694152
1981-11-20,,0.32628646
1981-11-21,,0.37206975
1981-11-22,,0.38525057
1981-11-23,,0.37544912
1981-11-24,,0.36116067
1981-11-25,,0.34857363
1981-11-26,,0.34268257
1981-11-27,,0.37785712
1981-11-28,,0.3913377
1981-11-29,,0.39004046
1981-11-30,,0.37540272
1981-12-01,,0.36138383
1981-12-02,,0.37360722
1981-12-03,,0.3990366
1981-12-04,,0.41347116
1981-12-05,,0.4103182
1981-12-06,,0.3919519
1981-12-07,,0.37217346
1981-12-08,,0.35309973
1981-12-09,,0.3365034
1981-12-10,,0.3265497
1981-12-11,,0.32254747
1981-12-12,,0.31173941
1981-12-13,,0.3003266
1981-12-14,,0.29955485
1981-12-15,,0.29433432
1981-12-16,,0.2876083
1981-12-17,,0.27706116
1981-12-18,,0.26627
1981-12-19,,0.2571694
1981-12-20,,0.25079945
1981-12-21,,0.24482392
1981-12-22,,0.2467886
1981-12-23,,0.24279925
1981-12-24,,0.23856725
1981-12-25,,0.23631151
1981-12-26,,0.2306926
1981-12-27,,0.22821648
1981-12-28,,0.21937634
1981-12-29,,0.22176778
1981-12-30,,0.21878523
1981-12-31,,0.21804586
