,Observed,Predicted
1981-08-19,,1.7846005
1981-08-20,,1.7110759
1981-08-21,,1.6580421
1981-08-22,,1.5913006
1981-08-23,,1.5987415
1981-08-24,,1.6321434
1981-08-25,,1.6308633
1981-08-26,,1.572149
1981-08-27,,1.5156131
1981-08-28,,1.4847515
1981-08-29,,1.5417833
1981-08-30,,2.096597
1981-08-31,,2.4578424
1981-09-01,,2.5430176
1981-09-02,,2.9460466
1981-09-03,,3.3518941
1981-09-04,,3.8950138
1981-09-05,,5.2042418
1981-09-06,,5.654327
1981-09-07,,5.4719615
1981-09-08,,5.5739613
1981-09-09,,5.4881573
1981-09-10,,5.6764383
1981-09-11,,6.4074216
1981-09-12,,6.847631
1981-09-13,,7.3677955
1981-09-14,,7.182446
1981-09-15,,6.7372823
1981-09-16,,6.278273
1981-09-17,,5.90186
1981-09-18,,5.4754615
1981-09-19,,5.2352242
1981-09-20,,5.1684155
1981-09-21,,5.02374
1981-09-22,,4.821413
1981-09-23,,4.577451
1981-09-24,,4.324711
1981-09-25,,4.1200294
1981-09-26,,3.98517
1981-09-27,,4.4661484
1981-09-28,,4.9267087
1981-09-29,,4.9419146
1981-09-30,,4.7289076
1981-10-01,,4.86232
1981-10-02,,5.572819
1981-10-03,,6.1099935
1981-10-04,,5.974769
1981-10-05,,5.7448535
1981-10-06,,5.783417
1981-10-07,,6.782163
1981-10-08,,8.027888
1981-10-09,,8.0089245
1981-10-10,,7.609865
1981-10-11,,7.139005
1981-10-12,,6.63386
1981-10-13,,6.2109847
1981-10-14,,5.828132
1981-10-15,,5.54198
1981-10-16,,5.3668756
1981-10-17,,5.2981257
1981-10-18,,5.7014427
1981-10-19,,6.758271
1981-10-20,,7.0090046
1981-10-21,,6.7874246
1981-10-22,,6.510991
1981-10-23,,6.1909046
1981-10-24,,5.851995
1981-10-25,,5.5662236
1981-10-26,,5.3723574
1981-10-27,,5.211429
1981-10-28,,4.9827766
1981-10-29,,4.8300242
1981-10-30,,4.5980406
1981-10-31,,4.393759
1981-11-01,,4.2313905
1981-11-02,,4.0241337
1981-11-03,,3.833606
1981-11-04,,3.6693926
1981-11-05,,3.522246
1981-11-06,,3.4304755
1981-11-07,,3.3759937
1981-11-08,,3.2635121
1981-11-09,,3.2073977
1981-11-10,,3.1078355
1981-11-11,,3.0129366
1981-11-12,,2.8904696
1981-11-13,,2.8314202
1981-11-14,,2.7662375
1981-11-15,,2.7145097
1981-11-16,,2.6285071
1981-11-17,,2.619562
1981-11-18,,2.619411
1981-11-19,,2.6254117
1981-11-20,,2.763398
1981-11-21,,3.0364141
1981-11-22,,3.0666358
1981-11-23,,2.952832
1981-11-24,,2.8762827
1981-11-25,,2.774719
1981-11-26,,2.7115786
1981-11-27,,2.8949783
1981-11-28,,3.0819447
1981-11-29,,3.0729055
1981-11-30,,2.9862337
1981-12-01,,2.920774
1981-12-02,,3.0279377
1981-12-03,,3.159774
1981-12-04,,3.231346
1981-12-05,,3.1739256
1981-12-06,,3.0502563
1981-12-07,,2.9019465
1981-12-08,,2.8531384
1981-12-09,,2.730837
1981-12-10,,2.6734924
1981-12-11,,2.624424
1981-12-12,,2.579931
1981-12-13,,2.5108185
1981-12-14,,2.5204756
1981-12-15,,2.5209017
1981-12-16,,2.467376
1981-12-17,,2.4085686
1981-12-18,,2.3305027
1981-12-19,,2.2413042
1981-12-20,,2.1796825
1981-12-21,,2.1355467
1981-12-22,,2.159191
1981-12-23,,2.1578982
1981-12-24,,2.1340415
1981-12-25,,2.1427884
1981-12-26,,2.1179497
1981-12-27,,2.080646
1981-12-28,,2.080434
1981-12-29,,2.0791912
1981-12-30,,2.0499377
1981-12-31,,2.0535657
