,Observed,Predicted
1981-03-18,,0.92537916
1981-03-19,,0.8931235
1981-03-20,,0.8855538
1981-03-21,,0.87695974
1981-03-22,,0.8443362
1981-03-23,,0.8406313
1981-03-24,,0.84035075
1981-03-25,,0.83904225
1981-03-26,,0.84937334
1981-03-27,,0.8590526
1981-03-28,,0.8673806
1981-03-29,,0.9301327
1981-03-30,,1.1073145
1981-03-31,,1.4447774
1981-04-01,,1.6268293
1981-04-02,,1.8941343
1981-04-03,,2.1123438
1981-04-04,,2.2119942
1981-04-05,,2.3958333
1981-04-06,,2.444014
1981-04-07,,2.3834171
1981-04-08,,2.282089
1981-04-09,,2.5395222
1981-04-10,,2.6454515
1981-04-11,,2.6803067
1981-04-12,,2.758831
1981-04-13,,2.5622692
1981-04-14,,2.5402234
1981-04-15,,2.454334
1981-04-16,,2.3524857
1981-04-17,,2.1707745
1981-04-18,,2.098337
1981-04-19,,2.0325859
1981-04-20,,1.951212
1981-04-21,,1.8021165
1981-04-22,,1.6436989
1981-04-23,,1.5544213
1981-04-24,,1.5306522
1981-04-25,,1.5219331
1981-04-26,,1.4880649
1981-04-27,,1.4311471
1981-04-28,,1.3653116
1981-04-29,,1.3790319
1981-04-30,,1.427234
1981-05-01,,1.3990288
1981-05-02,,1.3618575
1981-05-03,,1.2746923
1981-05-04,,1.212559
1981-05-05,,1.1731358
1981-05-06,,1.148589
1981-05-07,,1.1114401
1981-05-08,,1.0643969
1981-05-09,,1.0366272
1981-05-10,,1.0346985
1981-05-11,,1.300054
1981-05-12,,1.7774355
1981-05-13,,2.1576862
1981-05-14,,2.3718271
1981-05-15,,2.4250202
1981-05-16,,2.52293
1981-05-17,,2.5497253
1981-05-18,,2.3657184
1981-05-19,,2.2049427
1981-05-20,,2.0251667
1981-05-21,,1.8840493
1981-05-22,,1.7459631
1981-05-23,,1.6348246
1981-05-24,,1.5235025
1981-05-25,,1.4767817
1981-05-26,,1.5280819
1981-05-27,,1.4863678
1981-05-28,,1.4731208
1981-05-29,,1.4276334
1981-05-30,,1.3945688
1981-05-31,,1.4008036
1981-06-01,,1.3203276
1981-06-02,,1.2458626
1981-06-03,,1.1944958
1981-06-04,,1.195195
1981-06-05,,1.2699058
1981-06-06,,1.2681648
1981-06-07,,1.4118402
1981-06-08,,1.3609701
1981-06-09,,1.3469615
1981-06-10,,1.2998767
1981-06-11,,1.2561166
1981-06-12,,1.1963868
1981-06-13,,1.2240751
1981-06-14,,1.1502161
1981-06-15,,1.1590233
1981-06-16,,1.2214544
1981-06-17,,1.2608674
1981-06-18,,1.2403224
1981-06-19,,1.1295072
1981-06-20,,1.0817943
1981-06-21,,1.0446587
1981-06-22,,1.1914918
1981-06-23,,1.332968
1981-06-24,,1.3569131
1981-06-25,,1.4302363
1981-06-26,,1.4187628
1981-06-27,,1.3948574
1981-06-28,,1.2744008
1981-06-29,,1.213082
1981-06-30,,1.1872501
1981-07-01,,1.1140469
1981-07-02,,1.0944189
1981-07-03,,1.0524092
1981-07-04,,1.0692902
1981-07-05,,1.095807
1981-07-06,,1.0519067
1981-07-07,,1.0151619
1981-07-08,,0.9349289
1981-07-09,,0.8587237
1981-07-10,,0.8409253
1981-07-11,,0.80671453
1981-07-12,,0.7527727
1981-07-13,,0.7086377
1981-07-14,,0.71607816
1981-07-15,,0.6938351
1981-07-16,,0.6384374
1981-07-17,,0.6070224
1981-07-18,,0.59334004
1981-07-19,,0.56299233
1981-07-20,,0.5458939
1981-07-21,,0.5526187
1981-07-22,,0.55220217
1981-07-23,,0.53025967
1981-07-24,,0.49582356
1981-07-25,,0.4690166
1981-07-26,,0.5025347
1981-07-27,,0.54039425
1981-07-28,,0.53160465
1981-07-29,,0.5331184
1981-07-30,,0.50455767
1981-07-31,,0.49270478
1981-08-01,,0.43963087
1981-08-02,,0.40629527
1981-08-03,,0.4089425
1981-08-04,,0.46763885
1981-08-05,,0.4879836
1981-08-06,,0.48815283
1981-08-07,,0.48389474
1981-08-08,,0.5780468
1981-08-09,,0.6512113
1981-08-10,,0.6853834
1981-08-11,,0.771677
1981-08-12,,0.75343627
1981-08-13,,0.6986727
1981-08-14,,0.646985
1981-08-15,,0.6326187
1981-08-16,,0.6702621
1981-08-17,,0.63571376
1981-08-18,,0.5961799
1981-08-19,,0.55625194
1981-08-20,,0.52545565
1981-08-21,,0.5008403
1981-08-22,,0.46818945
1981-08-23,,0.4820118
1981-08-24,,0.50518966
1981-08-25,,0.48307592
1981-08-26,,0.4404548
1981-08-27,,0.44101638
1981-08-28,,0.4156705
1981-08-29,,0.42861626
1981-08-30,,0.61659575
1981-08-31,,0.6974021
1981-09-01,,0.7165079
1981-09-02,,0.81739646
1981-09-03,,0.9207827
1981-09-04,,0.99108535
1981-09-05,,1.2164761
1981-09-06,,1.2974014
1981-09-07,,1.3492872
1981-09-08,,1.4228344
1981-09-09,,1.4984176
1981-09-10,,1.683692
1981-09-11,,1.8534468
1981-09-12,,2.033502
1981-09-13,,2.1076999
1981-09-14,,2.1535575
1981-09-15,,2.0775895
1981-09-16,,1.9370155
1981-09-17,,1.7674445
1981-09-18,,1.6601049
1981-09-19,,1.575777
1981-09-20,,1.5710206
1981-09-21,,1.5391785
1981-09-22,,1.481926
1981-09-23,,1.4199764
1981-09-24,,1.3352419
1981-09-25,,1.2795045
1981-09-26,,1.2215112
1981-09-27,,1.317215
1981-09-28,,1.3545709
1981-09-29,,1.4009309
1981-09-30,,1.3470012
1981-10-01,,1.3661813
1981-10-02,,1.4514835
1981-10-03,,1.5196255
1981-10-04,,1.5888522
1981-10-05,,1.5564091
1981-10-06,,1.612699
1981-10-07,,1.9431314
1981-10-08,,2.2051823
1981-10-09,,2.292073
1981-10-10,,2.1684194
1981-10-11,,2.0572026
1981-10-12,,1.9692128
1981-10-13,,1.8430228
1981-10-14,,1.7353902
1981-10-15,,1.6112659
1981-10-16,,1.5929295
1981-10-17,,1.6041335
1981-10-18,,1.7534852
1981-10-19,,2.0614746
1981-10-20,,2.1832912
1981-10-21,,2.2232718
1981-10-22,,2.1469986
1981-10-23,,2.0302913
1981-10-24,,1.9094944
1981-10-25,,1.8053452
1981-10-26,,1.7170365
1981-10-27,,1.652927
1981-10-28,,1.5839567
1981-10-29,,1.5328691
1981-10-30,,1.4544858
1981-10-31,,1.3883386
1981-11-01,,1.3199275
1981-11-02,,1.2528836
1981-11-03,,1.21769
1981-11-04,,1.1727768
1981-11-05,,1.1251597
1981-11-06,,1.086909
1981-11-07,,1.0645944
1981-11-08,,1.0237657
1981-11-09,,1.0027338
1981-11-10,,0.9681671
1981-11-11,,0.94721794
1981-11-12,,0.90514183
1981-11-13,,0.8798854
1981-11-14,,0.8643494
1981-11-15,,0.8369897
1981-11-16,,0.8131578
1981-11-17,,0.80803627
1981-11-18,,0.82101
1981-11-19,,0.8143002
1981-11-20,,0.85534084
1981-11-21,,0.93207234
1981-11-22,,0.9108091
1981-11-23,,0.8862567
1981-11-24,,0.86126095
1981-11-25,,0.83418703
1981-11-26,,0.81458694
1981-11-27,,0.8489044
1981-11-28,,0.8912611
1981-11-29,,0.87439036
1981-11-30,,0.84865564
1981-12-01,,0.86107814
1981-12-02,,0.85040593
1981-12-03,,0.8822982
1981-12-04,,0.9069936
1981-12-05,,0.90190405
1981-12-06,,0.87330186
1981-12-07,,0.84469956
1981-12-08,,0.83666396
1981-12-09,,0.80918175
1981-12-10,,0.79529905
1981-12-11,,0.78049535
1981-12-12,,0.7784651
1981-12-13,,0.7587996
1981-12-14,,0.7537764
1981-12-15,,0.74537027
1981-12-16,,0.7201153
1981-12-17,,0.6987824
1981-12-18,,0.6726108
1981-12-19,,0.6539811
1981-12-20,,0.6433806
1981-12-21,,0.6381799
1981-12-22,,0.63422775
1981-12-23,,0.60577923
1981-12-24,,0.6009625
1981-12-25,,0.5994012
1981-12-26,,0.58077174
1981-12-27,,0.57394916
1981-12-28,,0.5741576
1981-12-29,,0.5627222
1981-12-30,,0.5560442
1981-12-31,,0.5593272
