,Observed,Predicted
1981-10-19,,9.2864275
1981-10-20,,9.248926
1981-10-21,,9.318798
1981-10-22,,8.856474
1981-10-23,,8.744614
1981-10-24,,8.345466
1981-10-25,,8.042094
1981-10-26,,7.861739
1981-10-27,,7.722631
1981-10-28,,7.4909472
1981-10-29,,7.252817
1981-10-30,,7.10795
1981-10-31,,6.9550896
1981-11-01,,6.8269362
1981-11-02,,6.6118965
1981-11-03,,6.3011117
1981-11-04,,6.1331754
1981-11-05,,6.006428
1981-11-06,,6.110112
1981-11-07,,6.2476835
1981-11-08,,6.1035495
1981-11-09,,5.9876986
1981-11-10,,5.774421
1981-11-11,,5.692372
1981-11-12,,5.5383105
1981-11-13,,5.461925
1981-11-14,,5.4096227
1981-11-15,,5.3772035
1981-11-16,,5.322941
1981-11-17,,5.3701215
1981-11-18,,5.6573043
1981-11-19,,5.699801
1981-11-20,,6.0238376
1981-11-21,,7.029912
1981-11-22,,7.0463676
1981-11-23,,6.7316146
1981-11-24,,6.547522
1981-11-25,,6.246794
1981-11-26,,6.046277
1981-11-27,,6.638543
1981-11-28,,7.3240128
1981-11-29,,7.10509
1981-11-30,,6.7903824
1981-12-01,,6.3818088
1981-12-02,,6.9248924
1981-12-03,,7.4186735
1981-12-04,,7.665306
1981-12-05,,7.5139666
1981-12-06,,7.0425134
1981-12-07,,6.4931993
1981-12-08,,6.3156586
1981-12-09,,6.019447
1981-12-10,,5.8345933
1981-12-11,,5.7132034
1981-12-12,,5.59231
1981-12-13,,5.4398046
1981-12-14,,5.441627
1981-12-15,,5.5753217
1981-12-16,,5.5175347
1981-12-17,,5.272816
1981-12-18,,5.029771
1981-12-19,,4.8056
1981-12-20,,4.6738176
1981-12-21,,4.595836
1981-12-22,,4.5635624
1981-12-23,,4.588708
1981-12-24,,4.598382
1981-12-25,,4.4846253
1981-12-26,,4.376285
1981-12-27,,4.26156
1981-12-28,,4.2380605
1981-12-29,,4.128582
1981-12-30,,4.0549855
1981-12-31,,4.007948
