,Observed,Predicted
1981-03-23,,0.22695658
1981-03-24,,0.22069141
1981-03-25,,0.22210306
1981-03-26,,0.22654183
1981-03-27,,0.23000836
1981-03-28,,0.23929016
1981-03-29,,0.26702827
1981-03-30,,0.38161895
1981-03-31,,0.7571203
1981-04-01,,1.0817986
1981-04-02,,1.4243037
1981-04-03,,1.5436676
1981-04-04,,1.6104639
1981-04-05,,1.7418903
1981-04-06,,1.716473
1981-04-07,,1.4923873
1981-04-08,,1.2815427
1981-04-09,,1.2869765
1981-04-10,,1.4037321
1981-04-11,,1.4014223
1981-04-12,,1.2799388
1981-04-13,,1.1067458
1981-04-14,,0.98943055
1981-04-15,,0.9120159
1981-04-16,,0.8219984
1981-04-17,,0.74428505
1981-04-18,,0.6791255
1981-04-19,,0.6426889
1981-04-20,,0.6103219
1981-04-21,,0.56631374
1981-04-22,,0.5165725
1981-04-23,,0.4798509
1981-04-24,,0.4703546
1981-04-25,,0.4681349
1981-04-26,,0.45614532
1981-04-27,,0.43096358
1981-04-28,,0.40597028
1981-04-29,,0.40703776
1981-04-30,,0.4357833
1981-05-01,,0.4475422
1981-05-02,,0.43017134
1981-05-03,,0.40577167
1981-05-04,,0.3802701
1981-05-05,,0.36185062
1981-05-06,,0.34936664
1981-05-07,,0.3360083
1981-05-08,,0.31891337
1981-05-09,,0.30374008
1981-05-10,,0.2994346
1981-05-11,,0.4026393
1981-05-12,,0.7571755
1981-05-13,,1.0706227
1981-05-14,,1.1571809
1981-05-15,,1.0992321
1981-05-16,,1.0158939
1981-05-17,,0.9420016
1981-05-18,,0.8460747
1981-05-19,,0.7380928
1981-05-20,,0.6462588
1981-05-21,,0.57757187
1981-05-22,,0.5161056
1981-05-23,,0.4627887
1981-05-24,,0.42352134
1981-05-25,,0.40482917
1981-05-26,,0.41977462
1981-05-27,,0.42537522
1981-05-28,,0.40440342
1981-05-29,,0.38680542
1981-05-30,,0.37448582
1981-05-31,,0.36742252
1981-06-01,,0.3429078
1981-06-02,,0.3180909
1981-06-03,,0.29681513
1981-06-04,,0.29025584
1981-06-05,,0.2917965
1981-06-06,,0.31627935
1981-06-07,,0.3544402
1981-06-08,,0.35347003
1981-06-09,,0.3543377
1981-06-10,,0.33405823
1981-06-11,,0.31262892
1981-06-12,,0.29375708
1981-06-13,,0.2793374
1981-06-14,,0.26339188
1981-06-15,,0.26740223
1981-06-16,,0.3054252
1981-06-17,,0.32586807
1981-06-18,,0.30126354
1981-06-19,,0.27654824
1981-06-20,,0.2516433
1981-06-21,,0.23009081
1981-06-22,,0.27831703
1981-06-23,,0.3497803
1981-06-24,,0.3763955
1981-06-25,,0.38182265
1981-06-26,,0.37378514
1981-06-27,,0.34749836
1981-06-28,,0.31645638
1981-06-29,,0.28698263
1981-06-30,,0.2818012
1981-07-01,,0.26381403
1981-07-02,,0.23824173
1981-07-03,,0.22456893
1981-07-04,,0.23388238
1981-07-05,,0.2554707
1981-07-06,,0.24988034
1981-07-07,,0.23268417
1981-07-08,,0.2137356
1981-07-09,,0.19487032
1981-07-10,,0.18055528
1981-07-11,,0.16180496
1981-07-12,,0.1504301
1981-07-13,,0.14183056
1981-07-14,,0.1374661
1981-07-15,,0.13239917
1981-07-16,,0.1273351
1981-07-17,,0.12253518
1981-07-18,,0.117831655
1981-07-19,,0.116922915
1981-07-20,,0.11493927
1981-07-21,,0.115541525
1981-07-22,,0.111012556
1981-07-23,,0.10846243
1981-07-24,,0.10588794
1981-07-25,,0.1025171
1981-07-26,,0.104282394
1981-07-27,,0.11522906
1981-07-28,,0.111958414
1981-07-29,,0.11333632
1981-07-30,,0.10544169
1981-07-31,,0.10696927
1981-08-01,,0.10207658
1981-08-02,,0.101294525
1981-08-03,,0.09757615
1981-08-04,,0.10186218
1981-08-05,,0.11594513
1981-08-06,,0.1176004
1981-08-07,,0.11962118
1981-08-08,,0.13708748
1981-08-09,,0.16218776
1981-08-10,,0.17913683
1981-08-11,,0.19149908
1981-08-12,,0.18740633
1981-08-13,,0.18226463
1981-08-14,,0.17085469
1981-08-15,,0.16618899
1981-08-16,,0.16281314
1981-08-17,,0.15183479
1981-08-18,,0.14500712
1981-08-19,,0.13853407
1981-08-20,,0.13206375
1981-08-21,,0.1261605
1981-08-22,,0.119798794
1981-08-23,,0.1172746
1981-08-24,,0.11880839
1981-08-25,,0.11894214
1981-08-26,,0.11606863
1981-08-27,,0.11116177
1981-08-28,,0.10855054
1981-08-29,,0.10551721
1981-08-30,,0.14387529
1981-08-31,,0.19301017
1981-09-01,,0.2150443
1981-09-02,,0.23783882
1981-09-03,,0.2855536
1981-09-04,,0.33048585
1981-09-05,,0.4355164
1981-09-06,,0.48853892
1981-09-07,,0.47682866
1981-09-08,,0.46014977
1981-09-09,,0.4517912
1981-09-10,,0.46025208
1981-09-11,,0.529729
1981-09-12,,0.56148076
1981-09-13,,0.5932047
1981-09-14,,0.57765085
1981-09-15,,0.5360689
1981-09-16,,0.49356124
1981-09-17,,0.46435872
1981-09-18,,0.41771543
1981-09-19,,0.38224697
1981-09-20,,0.3753233
1981-09-21,,0.36578843
1981-09-22,,0.35146606
1981-09-23,,0.33487976
1981-09-24,,0.31404135
1981-09-25,,0.2964372
1981-09-26,,0.28108162
1981-09-27,,0.29335967
1981-09-28,,0.31821442
1981-09-29,,0.319735
1981-09-30,,0.304316
1981-10-01,,0.30284554
1981-10-02,,0.3404085
1981-10-03,,0.3703037
1981-10-04,,0.38698637
1981-10-05,,0.37848493
1981-10-06,,0.3974152
1981-10-07,,0.49731344
1981-10-08,,0.6275274
1981-10-09,,0.66796035
1981-10-10,,0.63521206
1981-10-11,,0.5929514
1981-10-12,,0.54672086
1981-10-13,,0.50018775
1981-10-14,,0.45746064
1981-10-15,,0.4215238
1981-10-16,,0.40492606
1981-10-17,,0.3994981
1981-10-18,,0.43999156
1981-10-19,,0.5819776
1981-10-20,,0.65000695
1981-10-21,,0.6501359
1981-10-22,,0.6109605
1981-10-23,,0.5704688
1981-10-24,,0.5354172
1981-10-25,,0.5014401
1981-10-26,,0.47438446
1981-10-27,,0.45112666
1981-10-28,,0.42111722
1981-10-29,,0.40177804
1981-10-30,,0.38128936
1981-10-31,,0.36291754
1981-11-01,,0.34486663
1981-11-02,,0.32446834
1981-11-03,,0.30880532
1981-11-04,,0.29247364
1981-11-05,,0.2796464
1981-11-06,,0.26541448
1981-11-07,,0.25598437
1981-11-08,,0.24685447
1981-11-09,,0.23671183
1981-11-10,,0.22865006
1981-11-11,,0.22047389
1981-11-12,,0.21102655
1981-11-13,,0.20533739
1981-11-14,,0.20010863
1981-11-15,,0.19424407
1981-11-16,,0.18727422
1981-11-17,,0.1852532
1981-11-18,,0.18579528
1981-11-19,,0.18632248
1981-11-20,,0.19743568
1981-11-21,,0.21800245
1981-11-22,,0.21989651
1981-11-23,,0.21129389
1981-11-24,,0.20471053
1981-11-25,,0.19890325
1981-11-26,,0.19673426
1981-11-27,,0.21016164
1981-11-28,,0.22054169
1981-11-29,,0.21942572
1981-11-30,,0.21164624
1981-12-01,,0.20847552
1981-12-02,,0.21602717
1981-12-03,,0.2233202
1981-12-04,,0.22819273
1981-12-05,,0.22673073
1981-12-06,,0.22011907
1981-12-07,,0.20906815
1981-12-08,,0.20278446
1981-12-09,,0.19343919
1981-12-10,,0.18824513
1981-12-11,,0.18407175
1981-12-12,,0.18045825
1981-12-13,,0.17624882
1981-12-14,,0.17551689
1981-12-15,,0.1726033
1981-12-16,,0.16864435
1981-12-17,,0.1651213
1981-12-18,,0.15989713
1981-12-19,,0.15389359
1981-12-20,,0.15113927
1981-12-21,,0.14796402
1981-12-22,,0.148029
1981-12-23,,0.14577805
1981-12-24,,0.1429489
1981-12-25,,0.1429321
1981-12-26,,0.14140104
1981-12-27,,0.13876033
1981-12-28,,0.13707767
1981-12-29,,0.13763148
1981-12-30,,0.13631235
1981-12-31,,0.13625829
