,Observed,Predicted
1981-03-23,,2.7115834
1981-03-24,,2.6041727
1981-03-25,,2.563421
1981-03-26,,2.585002
1981-03-27,,2.6207871
1981-03-28,,2.6842248
1981-03-29,,2.9896016
1981-03-30,,4.017577
1981-03-31,,6.7581053
1981-04-01,,8.9169445
1981-04-02,,11.202572
1981-04-03,,12.150975
1981-04-04,,13.309714
1981-04-05,,14.884883
1981-04-06,,14.756706
1981-04-07,,13.400282
1981-04-08,,12.049704
1981-04-09,,12.132015
1981-04-10,,12.701531
1981-04-11,,12.883745
1981-04-12,,12.229077
1981-04-13,,11.034537
1981-04-14,,10.129918
1981-04-15,,9.638521
1981-04-16,,8.668857
1981-04-17,,7.8860235
1981-04-18,,7.265426
1981-04-19,,6.7617044
1981-04-20,,6.4321113
1981-04-21,,5.8812685
1981-04-22,,5.2708807
1981-04-23,,4.834955
1981-04-24,,4.6781373
1981-04-25,,4.6362524
1981-04-26,,4.5065665
1981-04-27,,4.2234144
1981-04-28,,3.9276993
1981-04-29,,3.8888247
1981-04-30,,4.01316
1981-05-01,,3.9997706
1981-05-02,,3.7785177
1981-05-03,,3.5538807
1981-05-04,,3.339868
1981-05-05,,3.219661
1981-05-06,,3.1118212
1981-05-07,,2.990055
1981-05-08,,2.7828944
1981-05-09,,2.6685736
1981-05-10,,2.7002506
1981-05-11,,3.5254538
1981-05-12,,5.6793113
1981-05-13,,7.320259
1981-05-14,,7.7330303
1981-05-15,,7.7113705
1981-05-16,,7.7653747
1981-05-17,,7.4458466
1981-05-18,,6.8826785
1981-05-19,,6.277068
1981-05-20,,5.701081
1981-05-21,,5.188712
1981-05-22,,4.6859365
1981-05-23,,4.2687597
1981-05-24,,3.906317
1981-05-25,,3.7655466
1981-05-26,,3.8805966
1981-05-27,,3.7885542
1981-05-28,,3.6862805
1981-05-29,,3.5767415
1981-05-30,,3.4534
1981-05-31,,3.2075815
1981-06-01,,2.9822488
1981-06-02,,2.7692351
1981-06-03,,2.627338
1981-06-04,,2.62283
1981-06-05,,2.6374636
1981-06-06,,2.8198433
1981-06-07,,3.1075256
1981-06-08,,2.977194
1981-06-09,,3.0689962
1981-06-10,,2.9388995
1981-06-11,,2.8051958
1981-06-12,,2.6495872
1981-06-13,,2.5066297
1981-06-14,,2.304987
1981-06-15,,2.3028588
1981-06-16,,2.4744496
1981-06-17,,2.62158
1981-06-18,,2.4294734
1981-06-19,,2.294396
1981-06-20,,2.1728556
1981-06-21,,2.0582664
1981-06-22,,2.5650923
1981-06-23,,3.2082322
1981-06-24,,3.4992592
1981-06-25,,3.7324708
1981-06-26,,3.7627792
1981-06-27,,3.5533445
1981-06-28,,3.2376027
1981-06-29,,3.0769484
1981-06-30,,2.9875867
1981-07-01,,2.7987692
1981-07-02,,2.6552734
1981-07-03,,2.5055084
1981-07-04,,2.36454
1981-07-05,,2.248798
1981-07-06,,2.1207318
1981-07-07,,1.9319189
1981-07-08,,1.836462
1981-07-09,,1.6784359
1981-07-10,,1.553721
1981-07-11,,1.418008
1981-07-12,,1.300652
1981-07-13,,1.1693243
1981-07-14,,1.1083758
1981-07-15,,1.0294994
1981-07-16,,0.94536364
1981-07-17,,0.90005714
1981-07-18,,0.8423972
1981-07-19,,0.83030945
1981-07-20,,0.77939695
1981-07-21,,0.77100706
1981-07-22,,0.7415781
1981-07-23,,0.76075786
1981-07-24,,0.7212021
1981-07-25,,0.70832783
1981-07-26,,0.71394795
1981-07-27,,0.70169735
1981-07-28,,0.70628166
1981-07-29,,0.76135457
1981-07-30,,0.6924835
1981-07-31,,0.7111072
1981-08-01,,0.6598208
1981-08-02,,0.652105
1981-08-03,,0.6283557
1981-08-04,,0.66837543
1981-08-05,,1.0548135
1981-08-06,,1.1878303
1981-08-07,,1.2347476
1981-08-08,,1.7609403
1981-08-09,,2.5351236
1981-08-10,,3.2180367
1981-08-11,,3.6901634
1981-08-12,,3.5500662
1981-08-13,,3.4389768
1981-08-14,,3.2385345
1981-08-15,,3.0653996
1981-08-16,,3.0037014
1981-08-17,,2.7731109
1981-08-18,,2.5442142
1981-08-19,,2.3689432
1981-08-20,,2.13927
1981-08-21,,2.0349126
1981-08-22,,1.8012904
1981-08-23,,1.678084
1981-08-24,,1.646895
1981-08-25,,1.5906159
1981-08-26,,1.4746863
1981-08-27,,1.3893354
1981-08-28,,1.3336658
1981-08-29,,1.4123137
1981-08-30,,2.4613125
1981-08-31,,4.212079
1981-09-01,,5.170561
1981-09-02,,6.521467
1981-09-03,,8.938879
1981-09-04,,11.034106
1981-09-05,,14.136483
1981-09-06,,14.6382475
1981-09-07,,14.134693
1981-09-08,,13.685009
1981-09-09,,13.414199
1981-09-10,,13.525727
1981-09-11,,15.185699
1981-09-12,,15.664132
1981-09-13,,14.344878
1981-09-14,,13.321613
1981-09-15,,12.01207
1981-09-16,,10.937664
1981-09-17,,10.050867
1981-09-18,,9.077749
1981-09-19,,8.283469
1981-09-20,,7.893257
1981-09-21,,7.5383935
1981-09-22,,7.1663327
1981-09-23,,6.665321
1981-09-24,,6.146198
1981-09-25,,5.7167554
1981-09-26,,5.45931
1981-09-27,,5.715893
1981-09-28,,6.318879
1981-09-29,,6.2821755
1981-09-30,,6.0658717
1981-10-01,,6.053161
1981-10-02,,6.559308
1981-10-03,,6.928906
1981-10-04,,6.8195224
1981-10-05,,6.598734
1981-10-06,,6.7689896
1981-10-07,,8.072943
1981-10-08,,9.360913
1981-10-09,,9.381355
1981-10-10,,8.873519
1981-10-11,,8.27302
1981-10-12,,7.6910505
1981-10-13,,7.1520185
1981-10-14,,6.61469
1981-10-15,,6.171215
1981-10-16,,5.9744234
1981-10-17,,5.73867
1981-10-18,,6.064647
1981-10-19,,7.970106
1981-10-20,,8.716183
1981-10-21,,8.504929
1981-10-22,,7.981749
1981-10-23,,7.372829
1981-10-24,,6.956033
1981-10-25,,6.441316
1981-10-26,,5.9900074
1981-10-27,,5.634424
1981-10-28,,5.3056293
1981-10-29,,4.9963174
1981-10-30,,4.6182375
1981-10-31,,4.341775
1981-11-01,,4.059956
1981-11-02,,3.7943745
1981-11-03,,3.5755162
1981-11-04,,3.3475955
1981-11-05,,3.1709218
1981-11-06,,3.0224514
1981-11-07,,2.9319618
1981-11-08,,2.8072271
1981-11-09,,2.7045991
1981-11-10,,2.6143894
1981-11-11,,2.4959986
1981-11-12,,2.4286354
1981-11-13,,2.282531
1981-11-14,,2.2226758
1981-11-15,,2.1332824
1981-11-16,,2.0544038
1981-11-17,,2.07892
1981-11-18,,2.1716263
1981-11-19,,2.209576
1981-11-20,,2.3356369
1981-11-21,,2.5549188
1981-11-22,,2.5720575
1981-11-23,,2.4955952
1981-11-24,,2.4187279
1981-11-25,,2.3626935
1981-11-26,,2.3184004
1981-11-27,,2.5500312
1981-11-28,,2.7616534
1981-11-29,,2.7264428
1981-11-30,,2.6307225
1981-12-01,,2.563579
1981-12-02,,2.5330074
1981-12-03,,2.7127616
1981-12-04,,2.79133
1981-12-05,,2.7717018
1981-12-06,,2.6600397
1981-12-07,,2.5667367
1981-12-08,,2.490036
1981-12-09,,2.4099894
1981-12-10,,2.3349001
1981-12-11,,2.2972107
1981-12-12,,2.2257357
1981-12-13,,2.1764338
1981-12-14,,2.1503441
1981-12-15,,2.1109037
1981-12-16,,2.0450718
1981-12-17,,1.9979247
1981-12-18,,1.9356385
1981-12-19,,1.8704841
1981-12-20,,1.820924
1981-12-21,,1.7913735
1981-12-22,,1.7522094
1981-12-23,,1.7126197
1981-12-24,,1.7065333
1981-12-25,,1.7133515
1981-12-26,,1.6865854
1981-12-27,,1.66321
1981-12-28,,1.6090863
1981-12-29,,1.6114706
1981-12-30,,1.593115
1981-12-31,,1.5973316
