,Observed,Predicted
1981-04-04,,5.157424
1981-04-05,,5.497344
1981-04-06,,5.0225697
1981-04-07,,4.2783923
1981-04-08,,3.7308292
1981-04-09,,3.6490297
1981-04-10,,3.7127438
1981-04-11,,3.4784868
1981-04-12,,3.264321
1981-04-13,,2.8119705
1981-04-14,,2.622883
1981-04-15,,2.5068421
1981-04-16,,2.2833998
1981-04-17,,2.1084979
1981-04-18,,1.9972304
1981-04-19,,1.9208595
1981-04-20,,1.796857
1981-04-21,,1.6827502
1981-04-22,,1.5603964
1981-04-23,,1.4760448
1981-04-24,,1.5476532
1981-04-25,,1.5785048
1981-04-26,,1.5540736
1981-04-27,,1.5096968
1981-04-28,,1.4401058
1981-04-29,,1.465277
1981-04-30,,1.5984424
1981-05-01,,1.5312506
1981-05-02,,1.4488671
1981-05-03,,1.3644067
1981-05-04,,1.27682
1981-05-05,,1.214631
1981-05-06,,1.2008125
1981-05-07,,1.1542718
1981-05-08,,1.0785594
1981-05-09,,1.0229248
1981-05-10,,1.0283426
1981-05-11,,1.5906285
1981-05-12,,3.469314
1981-05-13,,4.223719
1981-05-14,,4.3861866
1981-05-15,,4.081169
1981-05-16,,3.687838
1981-05-17,,3.2814374
1981-05-18,,2.8335066
1981-05-19,,2.415645
1981-05-20,,2.0099375
1981-05-21,,1.7894763
1981-05-22,,1.6011364
1981-05-23,,1.4902691
1981-05-24,,1.3626783
1981-05-25,,1.3247033
1981-05-26,,1.4298213
1981-05-27,,1.4145048
1981-05-28,,1.3534617
1981-05-29,,1.299272
1981-05-30,,1.2795787
1981-05-31,,1.2806802
1981-06-01,,1.1881384
1981-06-02,,1.099314
1981-06-03,,1.0499014
1981-06-04,,1.1131095
1981-06-05,,1.2167755
1981-06-06,,1.2399479
1981-06-07,,1.2949096
1981-06-08,,1.241144
1981-06-09,,1.2690208
1981-06-10,,1.2080569
1981-06-11,,1.1285232
1981-06-12,,1.0751494
1981-06-13,,1.035225
1981-06-14,,0.9974649
1981-06-15,,1.0918342
1981-06-16,,1.2825716
1981-06-17,,1.580835
1981-06-18,,1.5978994
1981-06-19,,1.4252583
1981-06-20,,1.402341
1981-06-21,,1.2600201
1981-06-22,,1.256736
1981-06-23,,1.4463959
1981-06-24,,1.4185841
1981-06-25,,1.393747
1981-06-26,,1.309938
1981-06-27,,1.2110739
1981-06-28,,1.084276
1981-06-29,,0.9827548
1981-06-30,,0.937052
1981-07-01,,0.90256834
1981-07-02,,0.876267
1981-07-03,,0.8545032
1981-07-04,,0.8363752
1981-07-05,,0.87985814
1981-07-06,,0.8506563
1981-07-07,,0.80675906
1981-07-08,,0.7432296
1981-07-09,,0.7043569
1981-07-10,,0.6680663
1981-07-11,,0.6188986
1981-07-12,,0.5865383
1981-07-13,,0.5720506
1981-07-14,,0.6254157
1981-07-15,,0.5930447
1981-07-16,,0.56090456
1981-07-17,,0.5189518
1981-07-18,,0.50358206
1981-07-19,,0.4831147
1981-07-20,,0.49831587
1981-07-21,,0.51401895
1981-07-22,,0.50306785
1981-07-23,,0.47178128
1981-07-24,,0.44359866
1981-07-25,,0.41381842
1981-07-26,,0.45657906
1981-07-27,,0.5789399
1981-07-28,,0.54930854
1981-07-29,,0.55755925
1981-07-30,,0.5419367
1981-07-31,,0.5043715
1981-08-01,,0.4650005
1981-08-02,,0.45070902
1981-08-03,,0.43155226
1981-08-04,,0.4543975
1981-08-05,,0.57633847
1981-08-06,,0.581302
1981-08-07,,0.5563549
1981-08-08,,0.63842386
1981-08-09,,0.761847
1981-08-10,,0.7737272
1981-08-11,,0.7593266
1981-08-12,,0.7257381
1981-08-13,,0.66345304
1981-08-14,,0.62743986
1981-08-15,,0.6046855
1981-08-16,,0.64271283
1981-08-17,,0.6219575
1981-08-18,,0.5770567
1981-08-19,,0.5198005
1981-08-20,,0.4911305
1981-08-21,,0.46668783
1981-08-22,,0.44352874
1981-08-23,,0.44160518
1981-08-24,,0.462337
1981-08-25,,0.46794203
1981-08-26,,0.44032237
1981-08-27,,0.41942573
1981-08-28,,0.38762155
1981-08-29,,0.36632493
1981-08-30,,0.51797813
1981-08-31,,0.6481581
1981-09-01,,0.72324944
1981-09-02,,0.8955187
1981-09-03,,1.0726521
1981-09-04,,1.2806915
1981-09-05,,1.8244628
1981-09-06,,2.0345526
1981-09-07,,1.9663911
1981-09-08,,1.9980576
1981-09-09,,1.8595124
1981-09-10,,1.9285102
1981-09-11,,2.1544178
1981-09-12,,2.2176712
1981-09-13,,2.245666
1981-09-14,,2.0374744
1981-09-15,,1.8363137
1981-09-16,,1.654656
1981-09-17,,1.4422953
1981-09-18,,1.3002181
1981-09-19,,1.2115461
1981-09-20,,1.2364293
1981-09-21,,1.2150682
1981-09-22,,1.1295301
1981-09-23,,1.0692714
1981-09-24,,0.990265
1981-09-25,,0.9221129
1981-09-26,,0.88580155
1981-09-27,,1.1312448
1981-09-28,,1.2916873
1981-09-29,,1.3293048
1981-09-30,,1.2532921
1981-10-01,,1.2130358
1981-10-02,,1.4726151
1981-10-03,,1.6653093
1981-10-04,,1.7349222
1981-10-05,,1.7012831
1981-10-06,,1.7283889
1981-10-07,,2.1791646
1981-10-08,,2.6019778
1981-10-09,,2.6886947
1981-10-10,,2.5553727
1981-10-11,,2.3346357
1981-10-12,,2.0799396
1981-10-13,,1.8488878
1981-10-14,,1.6608335
1981-10-15,,1.5564772
1981-10-16,,1.5090033
1981-10-17,,1.4572606
1981-10-18,,1.5622671
1981-10-19,,1.8583214
1981-10-20,,1.9172214
1981-10-21,,1.906614
1981-10-22,,1.7832345
1981-10-23,,1.7063507
1981-10-24,,1.6163899
1981-10-25,,1.5149022
1981-10-26,,1.4485972
1981-10-27,,1.4034245
1981-10-28,,1.339291
1981-10-29,,1.2903641
1981-10-30,,1.2402837
1981-10-31,,1.187009
1981-11-01,,1.1527553
1981-11-02,,1.0995808
1981-11-03,,1.0485327
1981-11-04,,1.0091128
1981-11-05,,0.980207
1981-11-06,,0.96148396
1981-11-07,,0.9651957
1981-11-08,,0.94468427
1981-11-09,,0.91689426
1981-11-10,,0.8755558
1981-11-11,,0.84603584
1981-11-12,,0.8064818
1981-11-13,,0.8017316
1981-11-14,,0.7932063
1981-11-15,,0.77471894
1981-11-16,,0.7549991
1981-11-17,,0.7629262
1981-11-18,,0.7909477
1981-11-19,,0.7991118
1981-11-20,,0.8375224
1981-11-21,,0.9379173
1981-11-22,,0.94030666
1981-11-23,,0.881357
1981-11-24,,0.84562933
1981-11-25,,0.8126732
1981-11-26,,0.78215975
1981-11-27,,0.87867516
1981-11-28,,0.93004787
1981-11-29,,0.90802824
1981-11-30,,0.87629807
1981-12-01,,0.83444303
1981-12-02,,0.8621551
1981-12-03,,0.9279034
1981-12-04,,0.9640709
1981-12-05,,0.9366539
1981-12-06,,0.8806446
1981-12-07,,0.8270359
1981-12-08,,0.78373444
1981-12-09,,0.7499206
1981-12-10,,0.72654486
1981-12-11,,0.7238639
1981-12-12,,0.7066706
1981-12-13,,0.6847214
1981-12-14,,0.6876753
1981-12-15,,0.6860508
1981-12-16,,0.67508155
1981-12-17,,0.6482997
1981-12-18,,0.61572343
1981-12-19,,0.5895795
1981-12-20,,0.58447707
1981-12-21,,0.57206666
1981-12-22,,0.5832892
1981-12-23,,0.5906988
1981-12-24,,0.58637667
1981-12-25,,0.577974
1981-12-26,,0.5658072
1981-12-27,,0.55379635
1981-12-28,,0.54538757
1981-12-29,,0.5485515
1981-12-30,,0.5432805
1981-12-31,,0.53569347
