,Observed,Predicted
1981-08-10,,0.5078354
1981-08-11,,0.5845981
1981-08-12,,0.5935384
1981-08-13,,0.5749261
1981-08-14,,0.567474
1981-08-15,,0.53950685
1981-08-16,,0.5411191
1981-08-17,,0.50750494
1981-08-18,,0.4741065
1981-08-19,,0.45635802
1981-08-20,,0.44976375
1981-08-21,,0.41580704
1981-08-22,,0.3832545
1981-08-23,,0.37934676
1981-08-24,,0.38290438
1981-08-25,,0.38791758
1981-08-26,,0.35836893
1981-08-27,,0.3679068
1981-08-28,,0.35386822
1981-08-29,,0.35181826
1981-08-30,,0.43970978
1981-08-31,,0.5175532
1981-09-01,,0.533043
1981-09-02,,0.5986417
1981-09-03,,0.66867197
1981-09-04,,0.7588727
1981-09-05,,0.9847133
1981-09-06,,0.978455
1981-09-07,,1.0399147
1981-09-08,,1.0984168
1981-09-09,,1.1942936
1981-09-10,,1.239136
1981-09-11,,1.3559266
1981-09-12,,1.3980579
1981-09-13,,1.4482857
1981-09-14,,1.3963563
1981-09-15,,1.3597226
1981-09-16,,1.2978241
1981-09-17,,1.2862332
1981-09-18,,1.2094299
1981-09-19,,1.1317042
1981-09-20,,1.1571845
1981-09-21,,1.1038213
1981-09-22,,1.0933498
1981-09-23,,1.0230081
1981-09-24,,0.98195815
1981-09-25,,0.9383972
1981-09-26,,0.9229247
1981-09-27,,0.9700039
1981-09-28,,1.0212005
1981-09-29,,1.0176854
1981-09-30,,0.97957027
1981-10-01,,0.98303324
1981-10-02,,1.0885457
1981-10-03,,1.0944846
1981-10-04,,1.1202801
1981-10-05,,1.0742186
1981-10-06,,1.111382
1981-10-07,,1.3125432
1981-10-08,,1.4057822
1981-10-09,,1.3948829
1981-10-10,,1.36093
1981-10-11,,1.29587
1981-10-12,,1.276843
1981-10-13,,1.2295169
1981-10-14,,1.1978638
1981-10-15,,1.1576468
1981-10-16,,1.1789292
1981-10-17,,1.1635983
1981-10-18,,1.1352171
1981-10-19,,1.4179915
1981-10-20,,1.4204421
1981-10-21,,1.3914176
1981-10-22,,1.3682821
1981-10-23,,1.3206685
1981-10-24,,1.2162861
1981-10-25,,1.1737028
1981-10-26,,1.1370033
1981-10-27,,1.1094105
1981-10-28,,1.0356637
1981-10-29,,1.0268068
1981-10-30,,0.9942922
1981-10-31,,0.967636
1981-11-01,,0.9603723
1981-11-02,,0.93708414
1981-11-03,,0.8859583
1981-11-04,,0.86506104
1981-11-05,,0.8226096
1981-11-06,,0.8085548
1981-11-07,,0.7840011
1981-11-08,,0.76349884
1981-11-09,,0.7524505
1981-11-10,,0.74177533
1981-11-11,,0.73408556
1981-11-12,,0.7318824
1981-11-13,,0.700277
1981-11-14,,0.6834922
1981-11-15,,0.6747861
1981-11-16,,0.67240006
1981-11-17,,0.6722288
1981-11-18,,0.7167389
1981-11-19,,0.68782705
1981-11-20,,0.759419
1981-11-21,,0.8168152
1981-11-22,,0.8135441
1981-11-23,,0.7620532
1981-11-24,,0.79925585
1981-11-25,,0.7678112
1981-11-26,,0.75732625
1981-11-27,,0.73289764
1981-11-28,,0.7610761
1981-11-29,,0.75675654
1981-11-30,,0.74357986
1981-12-01,,0.7253716
1981-12-02,,0.73226243
1981-12-03,,0.7553178
1981-12-04,,0.7694115
1981-12-05,,0.7663237
1981-12-06,,0.75410795
1981-12-07,,0.7036813
1981-12-08,,0.6982883
1981-12-09,,0.68258
1981-12-10,,0.66816914
1981-12-11,,0.64932644
1981-12-12,,0.6579358
1981-12-13,,0.64639467
1981-12-14,,0.6456508
1981-12-15,,0.6480091
1981-12-16,,0.64605176
1981-12-17,,0.6351595
1981-12-18,,0.61927694
1981-12-19,,0.6005634
1981-12-20,,0.5804273
1981-12-21,,0.57400304
1981-12-22,,0.57003796
1981-12-23,,0.5563765
1981-12-24,,0.5542168
1981-12-25,,0.5626855
1981-12-26,,0.56435734
1981-12-27,,0.5473841
1981-12-28,,0.5401729
1981-12-29,,0.5471183
1981-12-30,,0.5411033
1981-12-31,,0.5432129
