,Observed,Predicted
1981-07-09,,0.7792581
1981-07-10,,0.7498147
1981-07-11,,0.70425934
1981-07-12,,0.66735405
1981-07-13,,0.6523017
1981-07-14,,0.6821632
1981-07-15,,0.6429987
1981-07-16,,0.62760174
1981-07-17,,0.58971024
1981-07-18,,0.55553275
1981-07-19,,0.54495937
1981-07-20,,0.53739876
1981-07-21,,0.53497905
1981-07-22,,0.5202262
1981-07-23,,0.49012426
1981-07-24,,0.45310736
1981-07-25,,0.42057332
1981-07-26,,0.46745858
1981-07-27,,0.51565814
1981-07-28,,0.4690201
1981-07-29,,0.48264503
1981-07-30,,0.464971
1981-07-31,,0.43902153
1981-08-01,,0.41787028
1981-08-02,,0.40742895
1981-08-03,,0.40044302
1981-08-04,,0.40775096
1981-08-05,,0.48178875
1981-08-06,,0.489855
1981-08-07,,0.4637409
1981-08-08,,0.6302762
1981-08-09,,0.7372284
1981-08-10,,0.7831726
1981-08-11,,0.71660435
1981-08-12,,0.78713197
1981-08-13,,0.65953016
1981-08-14,,0.66484094
1981-08-15,,0.6359249
1981-08-16,,0.70848715
1981-08-17,,0.6989076
1981-08-18,,0.6348005
1981-08-19,,0.6038949
1981-08-20,,0.56178164
1981-08-21,,0.5489502
1981-08-22,,0.53241235
1981-08-23,,0.5153783
1981-08-24,,0.53440946
1981-08-25,,0.514247
1981-08-26,,0.47130865
1981-08-27,,0.48916328
1981-08-28,,0.47385588
1981-08-29,,0.4740466
1981-08-30,,0.51784134
1981-08-31,,0.5703155
1981-09-01,,0.65718484
1981-09-02,,0.8104111
1981-09-03,,0.89608574
1981-09-04,,1.0874387
1981-09-05,,1.3485625
1981-09-06,,1.4658303
1981-09-07,,1.4970032
1981-09-08,,1.4454275
1981-09-09,,1.5398467
1981-09-10,,1.6534287
1981-09-11,,1.8782902
1981-09-12,,1.8720467
1981-09-13,,2.0058608
1981-09-14,,1.8662766
1981-09-15,,1.8022435
1981-09-16,,1.6809576
1981-09-17,,1.5515631
1981-09-18,,1.4575683
1981-09-19,,1.4085538
1981-09-20,,1.3683974
1981-09-21,,1.3939468
1981-09-22,,1.3245887
1981-09-23,,1.2506565
1981-09-24,,1.1905416
1981-09-25,,1.1422778
1981-09-26,,1.1084577
1981-09-27,,1.239629
1981-09-28,,1.3361013
1981-09-29,,1.386519
1981-09-30,,1.331908
1981-10-01,,1.3315716
1981-10-02,,1.4493216
1981-10-03,,1.5058345
1981-10-04,,1.5569617
1981-10-05,,1.5318402
1981-10-06,,1.5478116
1981-10-07,,1.7310804
1981-10-08,,1.8832839
1981-10-09,,1.9043361
1981-10-10,,1.847244
1981-10-11,,1.7104442
1981-10-12,,1.65199
1981-10-13,,1.6004144
1981-10-14,,1.5358666
1981-10-15,,1.4330127
1981-10-16,,1.4182159
1981-10-17,,1.4369313
1981-10-18,,1.4321306
1981-10-19,,1.5464215
1981-10-20,,1.5668856
1981-10-21,,1.5744004
1981-10-22,,1.532985
1981-10-23,,1.4746153
1981-10-24,,1.4021924
1981-10-25,,1.4018109
1981-10-26,,1.3372914
1981-10-27,,1.3015046
1981-10-28,,1.2740062
1981-10-29,,1.2438364
1981-10-30,,1.2023431
1981-10-31,,1.1586094
1981-11-01,,1.1259427
1981-11-02,,1.0936137
1981-11-03,,1.0642452
1981-11-04,,1.0175706
1981-11-05,,0.9858802
1981-11-06,,0.9689931
1981-11-07,,0.9808995
1981-11-08,,0.9306159
1981-11-09,,0.9219252
1981-11-10,,0.91340923
1981-11-11,,0.8866054
1981-11-12,,0.8614196
1981-11-13,,0.84905225
1981-11-14,,0.8281017
1981-11-15,,0.8117329
1981-11-16,,0.79399776
1981-11-17,,0.78014696
1981-11-18,,0.7774925
1981-11-19,,0.75737756
1981-11-20,,0.7960263
1981-11-21,,0.8499166
1981-11-22,,0.8249834
1981-11-23,,0.80107844
1981-11-24,,0.80167127
1981-11-25,,0.7860676
1981-11-26,,0.77021617
1981-11-27,,0.8071055
1981-11-28,,0.84050673
1981-11-29,,0.8266116
1981-11-30,,0.809021
1981-12-01,,0.7935009
1981-12-02,,0.81720257
1981-12-03,,0.82564795
1981-12-04,,0.84039205
1981-12-05,,0.8356663
1981-12-06,,0.81333685
1981-12-07,,0.77361155
1981-12-08,,0.77985793
1981-12-09,,0.75159913
1981-12-10,,0.7450256
1981-12-11,,0.72213835
1981-12-12,,0.7348337
1981-12-13,,0.7258851
1981-12-14,,0.73232096
1981-12-15,,0.7371905
1981-12-16,,0.7229807
1981-12-17,,0.7065398
1981-12-18,,0.6977075
1981-12-19,,0.67976195
1981-12-20,,0.66044223
1981-12-21,,0.6521312
1981-12-22,,0.64638597
1981-12-23,,0.6482767
1981-12-24,,0.6492571
1981-12-25,,0.645873
1981-12-26,,0.6351132
1981-12-27,,0.6293907
1981-12-28,,0.62826556
1981-12-29,,0.62345004
1981-12-30,,0.6177889
1981-12-31,,0.61636764
