time,date,hour,precip [mm/day],sub3048815 [m3/s],sub3048815 (observed) [m3/s]
98.2917,1981-04-09,07:00:00.00,4.09516,195.565,221
98.3333,1981-04-09,08:00:00.00,4.09516,195.382,221
98.375,1981-04-09,09:00:00.00,4.09516,195.2,221
98.4167,1981-04-09,10:00:00.00,4.09516,195.014,221
98.4583,1981-04-09,11:00:00.00,4.09516,194.82,221
98.5,1981-04-09,12:00:00.00,4.09516,194.619,221
98.5417,1981-04-09,13:00:00.00,4.09516,194.417,221
98.5833,1981-04-09,14:00:00.00,4.09516,194.216,221
98.625,1981-04-09,15:00:00.00,4.09516,194.016,221
98.6667,1981-04-09,16:00:00.00,4.09516,193.814,221
98.7083,1981-04-09,17:00:00.00,4.09516,193.609,221
98.75,1981-04-09,18:00:00.00,4.09516,193.401,221
98.7917,1981-04-09,19:00:00.00,4.09516,193.191,221
98.8333,1981-04-09,20:00:00.00,4.09516,192.981,221
98.875,1981-04-09,21:00:00.00,4.09516,192.773,221
98.9167,1981-04-09,22:00:00.00,4.09516,192.571,221
98.9583,1981-04-09,23:00:00.00,4.09516,192.38,221
99,1981-04-10,00:00:00.00,4.09516,192.203,224
99.0417,1981-04-10,01:00:00.00,4.30328,192.041,224
99.0833,1981-04-10,02:00:00.00,4.30328,191.937,224
99.125,1981-04-10,03:00:00.00,4.30328,192.003,224
99.1667,1981-04-10,04:00:00.00,4.30328,192.042,224
99.2083,1981-04-10,05:00:00.00,4.30328,191.936,224
99.25,1981-04-10,06:00:00.00,4.30328,191.836,224
99.2917,1981-04-10,07:00:00.00,4.30328,191.743,224
99.3333,1981-04-10,08:00:00.00,4.30328,191.656,224
99.375,1981-04-10,09:00:00.00,4.30328,191.577,224
99.4167,1981-04-10,10:00:00.00,4.30328,191.507,224
99.4583,1981-04-10,11:00:00.00,4.30328,191.449,224
99.5,1981-04-10,12:00:00.00,4.30328,191.403,224
99.5417,1981-04-10,13:00:00.00,4.30328,191.364,224
99.5833,1981-04-10,14:00:00.00,4.30328,191.33,224
99.625,1981-04-10,15:00:00.00,4.30328,191.301,224
99.6667,1981-04-10,16:00:00.00,4.30328,191.272,224
99.7083,1981-04-10,17:00:00.00,4.30328,191.241,224
99.75,1981-04-10,18:00:00.00,4.30328,191.208,224
99.7917,1981-04-10,19:00:00.00,4.30328,191.174,224
99.8333,1981-04-10,20:00:00.00,4.30328,191.139,224
99.875,1981-04-10,21:00:00.00,4.30328,191.106,224
99.9167,1981-04-10,22:00:00.00,4.30328,191.079,224
99.9583,1981-04-10,23:00:00.00,4.30328,191.059,224
100,1981-04-11,00:00:00.00,4.30328,191.049,232
100.042,1981-04-11,01:00:00.00,4.16414,191.039,232
100.083,1981-04-11,02:00:00.00,4.16414,190.794,232
100.125,1981-04-11,03:00:00.00,4.16414,189.644,232
100.167,1981-04-11,04:00:00.00,4.16414,188.757,232
100.208,1981-04-11,05:00:00.00,4.16414,188.811,232
100.25,1981-04-11,06:00:00.00,4.16414,188.871,232
100.292,1981-04-11,07:00:00.00,4.16414,188.933,232
100.333,1981-04-11,08:00:00.00,4.16414,188.996,232
100.375,1981-04-11,09:00:00.00,4.16414,189.054,232
100.417,1981-04-11,10:00:00.00,4.16414,189.086,232
100.458,1981-04-11,11:00:00.00,4.16414,189.074,232
100.5,1981-04-11,12:00:00.00,4.16414,189.034,232
100.542,1981-04-11,13:00:00.00,4.16414,188.993,232
100.583,1981-04-11,14:00:00.00,4.16414,188.957,232
100.625,1981-04-11,15:00:00.00,4.16414,188.927,232
100.667,1981-04-11,16:00:00.00,4.16414,188.899,232
100.708,1981-04-11,17:00:00.00,4.16414,188.869,232
100.75,1981-04-11,18:00:00.00,4.16414,188.836,232
100.792,1981-04-11,19:00:00.00,4.16414,188.8,232
100.833,1981-04-11,20:00:00.00,4.16414,188.763,232
100.875,1981-04-11,21:00:00.00,4.16414,188.725,232
100.917,1981-04-11,22:00:00.00,4.16414,188.69,232
100.958,1981-04-11,23:00:00.00,4.16414,188.661,232
101,1981-04-12,00:00:00.00,4.16414,188.639,235
101.042,1981-04-12,01:00:00.00,3.79822,188.626,235
101.083,1981-04-12,02:00:00.00,3.79822,188.41,235
101.125,1981-04-12,03:00:00.00,3.79822,187.405,235
101.167,1981-04-12,04:00:00.00,3.79822,186.625,235
101.208,1981-04-12,05:00:00.00,3.79822,186.657,235
101.25,1981-04-12,06:00:00.00,3.79822,186.692,235
101.292,1981-04-12,07:00:00.00,3.79822,186.726,235
101.333,1981-04-12,08:00:00.00,3.79822,186.759,235
101.375,1981-04-12,09:00:00.00,3.79822,186.782,235
101.417,1981-04-12,10:00:00.00,3.79822,186.767,235
101.458,1981-04-12,11:00:00.00,3.79822,186.689,235
101.5,1981-04-12,12:00:00.00,3.79822,186.568,235
101.542,1981-04-12,13:00:00.00,3.79822,186.44,235
101.583,1981-04-12,14:00:00.00,3.79822,186.313,235
101.625,1981-04-12,15:00:00.00,3.79822,186.189,235
101.667,1981-04-12,16:00:00.00,3.79822,186.062,235
101.708,1981-04-12,17:00:00.00,3.79822,185.93,235
101.75,1981-04-12,18:00:00.00,3.79822,185.791,235
101.792,1981-04-12,19:00:00.00,3.79822,185.646,235
101.833,1981-04-12,20:00:00.00,3.79822,185.494,235
101.875,1981-04-12,21:00:00.00,3.79822,185.338,235
101.917,1981-04-12,22:00:00.00,3.79822,185.18,235
101.958,1981-04-12,23:00:00.00,3.79822,185.024,235
102,1981-04-13,00:00:00.00,3.79822,184.873,231
102.042,1981-04-13,01:00:00.00,3.31521,184.714,231
102.083,1981-04-13,02:00:00.00,3.31521,184.303,231
102.125,1981-04-13,03:00:00.00,3.31521,182.942,231
102.167,1981-04-13,04:00:00.00,3.31521,181.851,231
102.208,1981-04-13,05:00:00.00,3.31521,181.741,231
102.25,1981-04-13,06:00:00.00,3.31521,181.631,231
102.292,1981-04-13,07:00:00.00,3.31521,181.521,231
102.333,1981-04-13,08:00:00.00,3.31521,181.407,231
102.375,1981-04-13,09:00:00.00,3.31521,181.277,231
102.417,1981-04-13,10:00:00.00,3.31521,181.083,231
102.458,1981-04-13,11:00:00.00,3.31521,180.781,231
102.5,1981-04-13,12:00:00.00,3.31521,180.408,231
102.542,1981-04-13,13:00:00.00,3.31521,180.022,231
102.583,1981-04-13,14:00:00.00,3.31521,179.641,231
102.625,1981-04-13,15:00:00.00,3.31521,179.266,231
102.667,1981-04-13,16:00:00.00,3.31521,178.894,231
102.708,1981-04-13,17:00:00.00,3.31521,178.521,231
102.75,1981-04-13,18:00:00.00,3.31521,178.146,231
102.792,1981-04-13,19:00:00.00,3.31521,177.768,231
102.833,1981-04-13,20:00:00.00,3.31521,177.389,231
102.875,1981-04-13,21:00:00.00,3.31521,177.011,231
102.917,1981-04-13,22:00:00.00,3.31521,176.636,231
102.958,1981-04-13,23:00:00.00,3.31521,176.267,231
103,1981-04-14,00:00:00.00,3.31521,175.908,223
103.042,1981-04-14,01:00:00.00,3.05616,175.567,223
103.083,1981-04-14,02:00:00.00,3.05616,175.226,223
103.125,1981-04-14,03:00:00.00,3.05616,174.836,223
103.167,1981-04-14,04:00:00.00,3.05616,174.474,223
103.208,1981-04-14,05:00:00.00,3.05616,174.177,223
103.25,1981-04-14,06:00:00.00,3.05616,173.886,223
103.292,1981-04-14,07:00:00.00,3.05616,173.599,223
103.333,1981-04-14,08:00:00.00,3.05616,173.317,223
103.375,1981-04-14,09:00:00.00,3.05616,173.035,223
103.417,1981-04-14,10:00:00.00,3.05616,172.729,223
103.458,1981-04-14,11:00:00.00,3.05616,172.38,223
103.5,1981-04-14,12:00:00.00,3.05616,172,223
103.542,1981-04-14,13:00:00.00,3.05616,171.614,223
103.583,1981-04-14,14:00:00.00,3.05616,171.229,223
103.625,1981-04-14,15:00:00.00,3.05616,170.844,223
103.667,1981-04-14,16:00:00.00,3.05616,170.459,223
103.708,1981-04-14,17:00:00.00,3.05616,170.069,223
103.75,1981-04-14,18:00:00.00,3.05616,169.675,223
103.792,1981-04-14,19:00:00.00,3.05616,169.276,223
103.833,1981-04-14,20:00:00.00,3.05616,168.874,223
103.875,1981-04-14,21:00:00.00,3.05616,168.471,223
103.917,1981-04-14,22:00:00.00,3.05616,168.07,223
103.958,1981-04-14,23:00:00.00,3.05616,167.675,223
104,1981-04-15,00:00:00.00,3.05616,167.288,217
104.042,1981-04-15,01:00:00.00,2.90653,166.917,217
104.083,1981-04-15,02:00:00.00,2.90653,166.551,217
104.125,1981-04-15,03:00:00.00,2.90653,166.162,217
104.167,1981-04-15,04:00:00.00,2.90653,165.794,217
104.208,1981-04-15,05:00:00.00,2.90653,165.466,217
104.25,1981-04-15,06:00:00.00,2.90653,165.144,217
104.292,1981-04-15,07:00:00.00,2.90653,164.825,217
104.333,1981-04-15,08:00:00.00,2.90653,164.51,217
104.375,1981-04-15,09:00:00.00,2.90653,164.194,217
104.417,1981-04-15,10:00:00.00,2.90653,163.857,217
104.458,1981-04-15,11:00:00.00,2.90653,163.48,217
104.5,1981-04-15,12:00:00.00,2.90653,163.081,217
104.542,1981-04-15,13:00:00.00,2.90653,162.682,217
104.583,1981-04-15,14:00:00.00,2.90653,162.29,217
104.625,1981-04-15,15:00:00.00,2.90653,161.904,217
104.667,1981-04-15,16:00:00.00,2.90653,161.524,217
104.708,1981-04-15,17:00:00.00,2.90653,161.147,217
104.75,1981-04-15,18:00:00.00,2.90653,160.768,217
104.792,1981-04-15,19:00:00.00,2.90653,160.388,217
104.833,1981-04-15,20:00:00.00,2.90653,160.006,217
104.875,1981-04-15,21:00:00.00,2.90653,159.626,217
104.917,1981-04-15,22:00:00.00,2.90653,159.249,217
104.958,1981-04-15,23:00:00.00,2.90653,158.879,217
105,1981-04-16,00:00:00.00,2.90653,158.519,209
105.042,1981-04-16,01:00:00.00,2.6412,158.155,209
105.083,1981-04-16,02:00:00.00,2.6412,157.651,209
105.125,1981-04-16,03:00:00.00,2.6412,156.604,209
105.167,1981-04-16,04:00:00.00,2.6412,155.723,209
105.208,1981-04-16,05:00:00.00,2.6412,155.426,209
105.25,1981-04-16,06:00:00.00,2.6412,155.136,209
105.292,1981-04-16,07:00:00.00,2.6412,154.849,209
105.333,1981-04-16,08:00:00.00,2.6412,154.565,209
105.375,1981-04-16,09:00:00.00,2.6412,154.279,209
105.417,1981-04-16,10:00:00.00,2.6412,153.965,209
105.458,1981-04-16,11:00:00.00,2.6412,153.603,209
105.5,1981-04-16,12:00:00.00,2.6412,153.21,209
105.542,1981-04-16,13:00:00.00,2.6412,152.813,209
105.583,1981-04-16,14:00:00.00,2.6412,152.421,209
105.625,1981-04-16,15:00:00.00,2.6412,152.033,209
105.667,1981-04-16,16:00:00.00,2.6412,151.647,209
105.708,1981-04-16,17:00:00.00,2.6412,151.26,209
105.75,1981-04-16,18:00:00.00,2.6412,150.872,209
105.792,1981-04-16,19:00:00.00,2.6412,150.482,209
105.833,1981-04-16,20:00:00.00,2.6412,150.092,209
105.875,1981-04-16,21:00:00.00,2.6412,149.703,209
105.917,1981-04-16,22:00:00.00,2.6412,149.319,209
105.958,1981-04-16,23:00:00.00,2.6412,148.944,209
106,1981-04-17,00:00:00.00,2.6412,148.582,201
106.042,1981-04-17,01:00:00.00,2.40551,148.231,201
106.083,1981-04-17,02:00:00.00,2.40551,147.713,201
106.125,1981-04-17,03:00:00.00,2.40551,146.544,201
106.167,1981-04-17,04:00:00.00,2.40551,145.565,201
106.208,1981-04-17,05:00:00.00,2.40551,145.264,201
106.25,1981-04-17,06:00:00.00,2.40551,144.968,201
106.292,1981-04-17,07:00:00.00,2.40551,144.675,201
106.333,1981-04-17,08:00:00.00,2.40551,144.383,201
106.375,1981-04-17,09:00:00.00,2.40551,144.087,201
106.417,1981-04-17,10:00:00.00,2.40551,143.766,201
106.458,1981-04-17,11:00:00.00,2.40551,143.403,201
106.5,1981-04-17,12:00:00.00,2.40551,143.014,201
106.542,1981-04-17,13:00:00.00,2.40551,142.623,201
106.583,1981-04-17,14:00:00.00,2.40551,142.237,201
106.625,1981-04-17,15:00:00.00,2.40551,141.856,201
106.667,1981-04-17,16:00:00.00,2.40551,141.476,201
106.708,1981-04-17,17:00:00.00,2.40551,141.096,201
106.75,1981-04-17,18:00:00.00,2.40551,140.714,201
106.792,1981-04-17,19:00:00.00,2.40551,140.33,201
106.833,1981-04-17,20:00:00.00,2.40551,139.946,201
106.875,1981-04-17,21:00:00.00,2.40551,139.564,201
106.917,1981-04-17,22:00:00.00,2.40551,139.186,201
106.958,1981-04-17,23:00:00.00,2.40551,138.815,201
107,1981-04-18,00:00:00.00,2.40551,138.455,193
107.042,1981-04-18,01:00:00.00,2.25711,138.104,193
107.083,1981-04-18,02:00:00.00,2.25711,137.686,193
107.125,1981-04-18,03:00:00.00,2.25711,136.984,193
107.167,1981-04-18,04:00:00.00,2.25711,136.374,193
107.208,1981-04-18,05:00:00.00,2.25711,136.077,193
107.25,1981-04-18,06:00:00.00,2.25711,135.786,193
107.292,1981-04-18,07:00:00.00,2.25711,135.501,193
107.333,1981-04-18,08:00:00.00,2.25711,135.223,193
107.375,1981-04-18,09:00:00.00,2.25711,134.945,193
107.417,1981-04-18,10:00:00.00,2.25711,134.651,193
107.458,1981-04-18,11:00:00.00,2.25711,134.329,193
107.5,1981-04-18,12:00:00.00,2.25711,133.988,193
107.542,1981-04-18,13:00:00.00,2.25711,133.644,193
107.583,1981-04-18,14:00:00.00,2.25711,133.303,193
107.625,1981-04-18,15:00:00.00,2.25711,132.963,193
107.667,1981-04-18,16:00:00.00,2.25711,132.623,193
107.708,1981-04-18,17:00:00.00,2.25711,132.28,193
107.75,1981-04-18,18:00:00.00,2.25711,131.933,193
107.792,1981-04-18,19:00:00.00,2.25711,131.584,193
107.833,1981-04-18,20:00:00.00,2.25711,131.233,193
107.875,1981-04-18,21:00:00.00,2.25711,130.882,193
107.917,1981-04-18,22:00:00.00,2.25711,130.535,193
107.958,1981-04-18,23:00:00.00,2.25711,130.193,193
108,1981-04-19,00:00:00.00,2.25711,129.86,185
108.042,1981-04-19,01:00:00.00,2.15002,129.53,185
108.083,1981-04-19,02:00:00.00,2.15002,129.143,185
108.125,1981-04-19,03:00:00.00,2.15002,128.522,185
108.167,1981-04-19,04:00:00.00,2.15002,127.981,185
108.208,1981-04-19,05:00:00.00,2.15002,127.708,185
108.25,1981-04-19,06:00:00.00,2.15002,127.441,185
108.292,1981-04-19,07:00:00.00,2.15002,127.178,185
108.333,1981-04-19,08:00:00.00,2.15002,126.919,185
108.375,1981-04-19,09:00:00.00,2.15002,126.661,185
108.417,1981-04-19,10:00:00.00,2.15002,126.394,185
108.458,1981-04-19,11:00:00.00,2.15002,126.11,185
108.5,1981-04-19,12:00:00.00,2.15002,125.816,185
108.542,1981-04-19,13:00:00.00,2.15002,125.522,185
108.583,1981-04-19,14:00:00.00,2.15002,125.232,185
108.625,1981-04-19,15:00:00.00,2.15002,124.943,185
108.667,1981-04-19,16:00:00.00,2.15002,124.654,185
108.708,1981-04-19,17:00:00.00,2.15002,124.364,185
108.75,1981-04-19,18:00:00.00,2.15002,124.073,185
108.792,1981-04-19,19:00:00.00,2.15002,123.781,185
108.833,1981-04-19,20:00:00.00,2.15002,123.488,185
108.875,1981-04-19,21:00:00.00,2.15002,123.194,185
108.917,1981-04-19,22:00:00.00,2.15002,122.901,185
108.958,1981-04-19,23:00:00.00,2.15002,122.614,185
109,1981-04-20,00:00:00.00,2.15002,122.334,176
109.042,1981-04-20,01:00:00.00,2.02715,122.058,176
109.083,1981-04-20,02:00:00.00,2.02715,121.668,176
109.125,1981-04-20,03:00:00.00,2.02715,120.827,176
109.167,1981-04-20,04:00:00.00,2.02715,120.122,176
109.208,1981-04-20,05:00:00.00,2.02715,119.894,176
109.25,1981-04-20,06:00:00.00,2.02715,119.671,176
109.292,1981-04-20,07:00:00.00,2.02715,119.451,176
109.333,1981-04-20,08:00:00.00,2.02715,119.231,176
109.375,1981-04-20,09:00:00.00,2.02715,119.01,176
109.417,1981-04-20,10:00:00.00,2.02715,118.777,176
109.458,1981-04-20,11:00:00.00,2.02715,118.522,176
109.5,1981-04-20,12:00:00.00,2.02715,118.253,176
109.542,1981-04-20,13:00:00.00,2.02715,117.983,176
109.583,1981-04-20,14:00:00.00,2.02715,117.717,176
109.625,1981-04-20,15:00:00.00,2.02715,117.454,176
109.667,1981-04-20,16:00:00.00,2.02715,117.189,176
109.708,1981-04-20,17:00:00.00,2.02715,116.923,176
109.75,1981-04-20,18:00:00.00,2.02715,116.653,176
109.792,1981-04-20,19:00:00.00,2.02715,116.38,176
109.833,1981-04-20,20:00:00.00,2.02715,116.106,176
109.875,1981-04-20,21:00:00.00,2.02715,115.832,176
109.917,1981-04-20,22:00:00.00,2.02715,115.561,176
109.958,1981-04-20,23:00:00.00,2.02715,115.296,176
110,1981-04-21,00:00:00.00,2.02715,115.038,168
110.042,1981-04-21,01:00:00.00,1.88629,114.779,168
110.083,1981-04-21,02:00:00.00,1.88629,114.427,168
110.125,1981-04-21,03:00:00.00,1.88629,113.703,168
110.167,1981-04-21,04:00:00.00,1.88629,113.095,168
110.208,1981-04-21,05:00:00.00,1.88629,112.891,168
110.25,1981-04-21,06:00:00.00,1.88629,112.691,168
110.292,1981-04-21,07:00:00.00,1.88629,112.493,168
110.333,1981-04-21,08:00:00.00,1.88629,112.298,168
110.375,1981-04-21,09:00:00.00,1.88629,112.102,168
110.417,1981-04-21,10:00:00.00,1.88629,111.895,168
110.458,1981-04-21,11:00:00.00,1.88629,111.671,168
110.5,1981-04-21,12:00:00.00,1.88629,111.437,168
110.542,1981-04-21,13:00:00.00,1.88629,111.202,168
110.583,1981-04-21,14:00:00.00,1.88629,110.967,168
110.625,1981-04-21,15:00:00.00,1.88629,110.733,168
110.667,1981-04-21,16:00:00.00,1.88629,110.496,168
110.708,1981-04-21,17:00:00.00,1.88629,110.254,168
110.75,1981-04-21,18:00:00.00,1.88629,110.008,168
110.792,1981-04-21,19:00:00.00,1.88629,109.757,168
110.833,1981-04-21,20:00:00.00,1.88629,109.504,168
110.875,1981-04-21,21:00:00.00,1.88629,109.249,168
110.917,1981-04-21,22:00:00.00,1.88629,108.995,168
110.958,1981-04-21,23:00:00.00,1.88629,108.745,168
111,1981-04-22,00:00:00.00,1.88629,108.502,158
111.042,1981-04-22,01:00:00.00,1.72258,108.261,158
111.083,1981-04-22,02:00:00.00,1.72258,107.914,158
111.125,1981-04-22,03:00:00.00,1.72258,107.152,158
111.167,1981-04-22,04:00:00.00,1.72258,106.516,158
111.208,1981-04-22,05:00:00.00,1.72258,106.321,158
111.25,1981-04-22,06:00:00.00,1.72258,106.13,158
111.292,1981-04-22,07:00:00.00,1.72258,105.942,158
111.333,1981-04-22,08:00:00.00,1.72258,105.755,158
111.375,1981-04-22,09:00:00.00,1.72258,105.566,158
111.417,1981-04-22,10:00:00.00,1.72258,105.365,158
111.458,1981-04-22,11:00:00.00,1.72258,105.141,158
111.5,1981-04-22,12:00:00.00,1.72258,104.903,158
111.542,1981-04-22,13:00:00.00,1.72258,104.663,158
111.583,1981-04-22,14:00:00.00,1.72258,104.424,158
111.625,1981-04-22,15:00:00.00,1.72258,104.188,158
111.667,1981-04-22,16:00:00.00,1.72258,103.949,158
111.708,1981-04-22,17:00:00.00,1.72258,103.707,158
111.75,1981-04-22,18:00:00.00,1.72258,103.461,158
111.792,1981-04-22,19:00:00.00,1.72258,103.211,158
111.833,1981-04-22,20:00:00.00,1.72258,102.958,158
111.875,1981-04-22,21:00:00.00,1.72258,102.704,158
111.917,1981-04-22,22:00:00.00,1.72258,102.451,158
111.958,1981-04-22,23:00:00.00,1.72258,102.202,158
112,1981-04-23,00:00:00.00,1.72258,101.959,150
112.042,1981-04-23,01:00:00.00,1.62806,101.728,150
112.083,1981-04-23,02:00:00.00,1.62806,101.484,150
112.125,1981-04-23,03:00:00.00,1.62806,101.164,150
112.167,1981-04-23,04:00:00.00,1.62806,100.877,150
112.208,1981-04-23,05:00:00.00,1.62806,100.682,150
112.25,1981-04-23,06:00:00.00,1.62806,100.492,150
112.292,1981-04-23,07:00:00.00,1.62806,100.307,150
112.333,1981-04-23,08:00:00.00,1.62806,100.125,150
112.375,1981-04-23,09:00:00.00,1.62806,99.9423,150
112.417,1981-04-23,10:00:00.00,1.62806,99.7518,150
112.458,1981-04-23,11:00:00.00,1.62806,99.5468,150
112.5,1981-04-23,12:00:00.00,1.62806,99.3325,150
112.542,1981-04-23,13:00:00.00,1.62806,99.1168,150
112.583,1981-04-23,14:00:00.00,1.62806,98.902,150
112.625,1981-04-23,15:00:00.00,1.62806,98.687,150
112.667,1981-04-23,16:00:00.00,1.62806,98.4696,150
112.708,1981-04-23,17:00:00.00,1.62806,98.2477,150
112.75,1981-04-23,18:00:00.00,1.62806,98.0208,150
112.792,1981-04-23,19:00:00.00,1.62806,97.7894,150
112.833,1981-04-23,20:00:00.00,1.62806,97.5546,150
112.875,1981-04-23,21:00:00.00,1.62806,97.318,150
112.917,1981-04-23,22:00:00.00,1.62806,97.0821,150
112.958,1981-04-23,23:00:00.00,1.62806,96.8495,150
113,1981-04-24,00:00:00.00,1.62806,96.6227,142
113.042,1981-04-24,01:00:00.00,1.64299,96.4139,142
113.083,1981-04-24,02:00:00.00,1.64299,96.2783,142
113.125,1981-04-24,03:00:00.00,1.64299,96.3806,142
113.167,1981-04-24,04:00:00.00,1.64299,96.4289,142
113.208,1981-04-24,05:00:00.00,1.64299,96.2467,142
113.25,1981-04-24,06:00:00.00,1.64299,96.0684,142
113.292,1981-04-24,07:00:00.00,1.64299,95.8932,142
113.333,1981-04-24,08:00:00.00,1.64299,95.7219,142
113.375,1981-04-24,09:00:00.00,1.64299,95.5559,142
113.417,1981-04-24,10:00:00.00,1.64299,95.3993,142
113.458,1981-04-24,11:00:00.00,1.64299,95.2557,142
113.5,1981-04-24,12:00:00.00,1.64299,95.12,142
113.542,1981-04-24,13:00:00.00,1.64299,94.9847,142
113.583,1981-04-24,14:00:00.00,1.64299,94.8472,142
113.625,1981-04-24,15:00:00.00,1.64299,94.7062,142
113.667,1981-04-24,16:00:00.00,1.64299,94.5597,142
113.708,1981-04-24,17:00:00.00,1.64299,94.4058,142
113.75,1981-04-24,18:00:00.00,1.64299,94.2443,142
113.792,1981-04-24,19:00:00.00,1.64299,94.0759,142
113.833,1981-04-24,20:00:00.00,1.64299,93.9019,142
113.875,1981-04-24,21:00:00.00,1.64299,93.7241,142
113.917,1981-04-24,22:00:00.00,1.64299,93.5451,142
113.958,1981-04-24,23:00:00.00,1.64299,93.3676,142
114,1981-04-25,00:00:00.00,1.64299,93.1943,136
114.042,1981-04-25,01:00:00.00,1.64975,93.0154,136
114.083,1981-04-25,02:00:00.00,1.64975,92.8241,136
114.125,1981-04-25,03:00:00.00,1.64975,92.5773,136
114.167,1981-04-25,04:00:00.00,1.64975,92.3592,136
114.208,1981-04-25,05:00:00.00,1.64975,92.2237,136
114.25,1981-04-25,06:00:00.00,1.64975,92.091,136
114.292,1981-04-25,07:00:00.00,1.64975,91.9596,136
114.333,1981-04-25,08:00:00.00,1.64975,91.8296,136
114.375,1981-04-25,09:00:00.00,1.64975,91.7013,136
114.417,1981-04-25,10:00:00.00,1.64975,91.5756,136
114.458,1981-04-25,11:00:00.00,1.64975,91.4541,136
114.5,1981-04-25,12:00:00.00,1.64975,91.336,136
114.542,1981-04-25,13:00:00.00,1.64975,91.2187,136
114.583,1981-04-25,14:00:00.00,1.64975,91.0999,136
114.625,1981-04-25,15:00:00.00,1.64975,90.9784,136
114.667,1981-04-25,16:00:00.00,1.64975,90.8522,136
114.708,1981-04-25,17:00:00.00,1.64975,90.7195,136
114.75,1981-04-25,18:00:00.00,1.64975,90.5801,136
114.792,1981-04-25,19:00:00.00,1.64975,90.4348,136
114.833,1981-04-25,20:00:00.00,1.64975,90.2847,136
114.875,1981-04-25,21:00:00.00,1.64975,90.1317,136
114.917,1981-04-25,22:00:00.00,1.64975,89.9782,136
114.958,1981-04-25,23:00:00.00,1.64975,89.8268,136
115,1981-04-26,00:00:00.00,1.64975,89.6802,130
115.042,1981-04-26,01:00:00.00,1.61614,89.5372,130
115.083,1981-04-26,02:00:00.00,1.61614,89.3575,130
115.125,1981-04-26,03:00:00.00,1.61614,89.0215,130
115.167,1981-04-26,04:00:00.00,1.61614,88.739,130
115.208,1981-04-26,05:00:00.00,1.61614,88.6316,130
115.25,1981-04-26,06:00:00.00,1.61614,88.5274,130
115.292,1981-04-26,07:00:00.00,1.61614,88.4243,130
115.333,1981-04-26,08:00:00.00,1.61614,88.3217,130
115.375,1981-04-26,09:00:00.00,1.61614,88.2189,130
115.417,1981-04-26,10:00:00.00,1.61614,88.1128,130
115.458,1981-04-26,11:00:00.00,1.61614,88.0007,130
115.5,1981-04-26,12:00:00.00,1.61614,87.8849,130
115.542,1981-04-26,13:00:00.00,1.61614,87.7688,130
115.583,1981-04-26,14:00:00.00,1.61614,87.6528,130
115.625,1981-04-26,15:00:00.00,1.61614,87.5359,130
115.667,1981-04-26,16:00:00.00,1.61614,87.4158,130
115.708,1981-04-26,17:00:00.00,1.61614,87.2907,130
115.75,1981-04-26,18:00:00.00,1.61614,87.1602,130
115.792,1981-04-26,19:00:00.00,1.61614,87.0251,130
115.833,1981-04-26,20:00:00.00,1.61614,86.8865,130
115.875,1981-04-26,21:00:00.00,1.61614,86.7462,130
115.917,1981-04-26,22:00:00.00,1.61614,86.6063,130
115.958,1981-04-26,23:00:00.00,1.61614,86.4694,130
116,1981-04-27,00:00:00.00,1.61614,86.3379,123
116.042,1981-04-27,01:00:00.00,1.54794,86.2066,123
116.083,1981-04-27,02:00:00.00,1.54794,86.0337,123
116.125,1981-04-27,03:00:00.00,1.54794,85.6883,123
116.167,1981-04-27,04:00:00.00,1.54794,85.4022,123
116.208,1981-04-27,05:00:00.00,1.54794,85.3117,123
116.25,1981-04-27,06:00:00.00,1.54794,85.2246,123
116.292,1981-04-27,07:00:00.00,1.54794,85.1387,123
116.333,1981-04-27,08:00:00.00,1.54794,85.0532,123
116.375,1981-04-27,09:00:00.00,1.54794,84.967,123
116.417,1981-04-27,10:00:00.00,1.54794,84.8759,123
116.458,1981-04-27,11:00:00.00,1.54794,84.7759,123
116.5,1981-04-27,12:00:00.00,1.54794,84.6701,123
116.542,1981-04-27,13:00:00.00,1.54794,84.5632,123
116.583,1981-04-27,14:00:00.00,1.54794,84.4565,123
116.625,1981-04-27,15:00:00.00,1.54794,84.3486,123
116.667,1981-04-27,16:00:00.00,1.54794,84.2373,123
116.708,1981-04-27,17:00:00.00,1.54794,84.1208,123
116.75,1981-04-27,18:00:00.00,1.54794,83.9986,123
116.792,1981-04-27,19:00:00.00,1.54794,83.8713,123
116.833,1981-04-27,20:00:00.00,1.54794,83.7398,123
116.875,1981-04-27,21:00:00.00,1.54794,83.606,123
116.917,1981-04-27,22:00:00.00,1.54794,83.472,123
116.958,1981-04-27,23:00:00.00,1.54794,83.3404,123
117,1981-04-28,00:00:00.00,1.54794,83.2137,117
117.042,1981-04-28,01:00:00.00,1.46275,83.0907,117
117.083,1981-04-28,02:00:00.00,1.46275,82.8979,117
117.125,1981-04-28,03:00:00.00,1.46275,82.4251,117
117.167,1981-04-28,04:00:00.00,1.46275,82.0389,117
117.208,1981-04-28,05:00:00.00,1.46275,81.9512,117
117.25,1981-04-28,06:00:00.00,1.46275,81.8665,117
117.292,1981-04-28,07:00:00.00,1.46275,81.7828,117
117.333,1981-04-28,08:00:00.00,1.46275,81.6989,117
117.375,1981-04-28,09:00:00.00,1.46275,81.6135,117
117.417,1981-04-28,10:00:00.00,1.46275,81.5207,117
117.458,1981-04-28,11:00:00.00,1.46275,81.4151,117
